sentence_id,company,year,report_type,sentence_text,source,label,confidence,llm_label,llm_gw_risk,llm_top_features,kee_label,kee_confidence,kee_notes,flagged_for_qa
S0980,tata,2026,BRSR,"The assessment identified material physical risks like extreme heat, flooding, water stress, and wind and storm events—evaluated under IPCC RCP 4.5 and 8.5 scenarios for Description Mitigation Operational disruption in steelmaking › Climate-resilient capacity design combining strengthened structures and low water facilities due to extreme climate (physical) intensity processes to withstand extreme weather events such as high wind speeds, events leading to loss in profitability.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0981,tata,2026,BRSR,"extreme temperatures, and intense rainfall and minimise operational disruptions › Enhancing water security through recycling, use of treated municipal wastewater, rainwater harvesting, and improved stormwater management to reduce freshwater dependence.",model,V,0.5874,S,0.504,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0982,tata,2026,BRSR,"Transition Risk Development in climate change regulations › Utilise sustainability-linked financing to enable capital investments in growth and and disclosure standards, reducing access to decarbonisation capital and increasing the cost of funding.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0983,tata,2026,BRSR,"› Develop and communicate a comprehensive decarbonisation action plan to external stakeholders to achieve targeted carbon emission reductions, in alignment with regulatory requirements such as BRSR Cost of carbon compliance: › Develop phased decarbonisation strategies across the short, medium, and long term, (a) I mpact on operational costs from aligned with the evolving market and policy landscape like CCTS direct carbon pricing › Align long-term capital expenditure plans with the Company's carbon emission target (b)",model,V,0.5913,S,0.527,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0984,tata,2026,BRSR,"I mpact of carbon border taxes › Adoption of best available technology for operational efficiency, maximising scrap (c) U se of more expensive but greener recycling, maximising power-mix through RE and bioenergy, capacity expansion via scrap- energy based EAF route, etc.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0985,tata,2026,BRSR,"› Piloting breakthrough technology such as EASyMelt and HIsarna › Pursue deep decarbonisation through Carbon Capture, Storage & Usage and hydrogen- based steelmaking Climate-related opportunities Metrics and targets Tata Steel reports its ESG performance through its BRSR and Taxonomy of Green Steel and procurement ESG Factsheet, both integrated within its Integrated Report of less CO intensive products in alignment with leading global frameworks and standards including SEBI’s BRSR, the Greenhouse Gas Protocol, IFRS S2 In alignment with the Government of India’s (GoI) Green (erstwhile TCFD), the Global Biodiversity Framework (GBF) and Steel Taxonomy under the Public Procurement Policy, which the UN Sustainable Development Goals (SDGs).",model,V,0.5507,S,0.465,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[carbon capture|tcfd],,,,N
S0986,tata,2026,BRSR,"classifies steel products based on carbon emissions and assigns 3 to 5 star ratings, Tata Steel is advancing multiple The Company discloses a comprehensive set of decarbonisation initiatives.",model,V,0.5924,S,0.533,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0987,tata,2026,BRSR,"environmental metrics, including GHG emissions, non-GHG air pollutants, waste generation and management, recycling and recovery, water discharge, and water withdrawal in stress Trading of carbon credit certificates areas.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0988,tata,2026,BRSR,These disclosures ensure transparency and consistency GoI is establishing emission reduction targets for steel in tracking environmental performance.,manual,V,1.00,V,0.585,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],V,2,QA conflict resolution,N
S0989,tata,2026,BRSR,Entities achieving reductions beyond the Refer to the Business Responsibility and Sustainability prescribed targets will earn Carbon Credit Certificates.,model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0990,tata,2026,BRSR,"Report and ESG Factsheet in Tata Steel's Integrated Report Low carbon market economy India’s low-emission steel market is still at an early stage and For targets, refer to the ESG Goals section in Tata Steel's growing.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0991,tata,2026,BRSR,"Tata Steel has designed two product pathways Integrated Report FY2025-26 verified through an accredited third party to cater customer demands: (a) low-emission steel enabled through an internal carbon bank mechanism, and (b) steel products with increased recycled content.",model,V,0.6099,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0992,tata,2026,BRSR,"The underlying internal systems, controls, and processes required to deliver low emission steel are fully developed and deployment ready.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0993,tata,2026,BRSR,"CO emissions– steel plants (worldsteel user guide V9.5, with slag credit)@ CO emissions intensity tCO/tcs 2.43 2.38 2.43 2.46 2.45 CO emissions intensity tCO/tcs - - 2.73 2.53 2.56 CO emissions intensity tCO/tcs 1.78 1.78 1.81 1.69 1.66 CO emissions intensity tCO/tcs 2.02 2.05 2.02 2.19 - CO emissions intensity tCO/tcs 0.61 0.59 0.61 0.60 0.60 Tata Steel Consolidated tCO/tcs 2.19 2.21 2.23 2.22 2.22 Note : Scope 1 & 3 CO emissions used in calculation of emission intensity are assessed based on the actual consumption of resources and generation of saleable co-product/ by-product including slag.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0994,tata,2026,BRSR,"TSJ, TSK , TSM for all years reported and TSGh merged in FY2023-24; for NINL-Steelmaking site; for TSN- IJumiden; for TSUK- Port Talbot; for TSTH- Rayong, Saraburi, Chonburi) 1 S ince TSUK ceased its crude steel production in October 2024 for transitioning to low carbon steelmaking; intensity figures for FY2024-25 was based on H1 only.",model,V,0.5743,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.85[reported],,,,N
S0995,tata,2026,BRSR,"119th Year | Integrated Report & Annual Accounts 2025-26 115 GHG emissions (based on GHG protocol, in million tCOe)",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0996,tata,2026,BRSR,"Absolute emissions - Scope 1 MT 76 75 77 78 78 Absolute emissions - Scope 2 MT 5 5 5 6 6 Absolute emissions - Scope 3 MT 14 13 25 29 32 Total absolute emissions (Scope 1+2+3) MT 94 94 107 113 116 Total absolute emissions (Scope 1+2) per unit revenue tCo 2 e/ I million 33 33 38 36 36 1: ‘ Operational Control’ based reporting approach adopted since FY2023–24. 2: R eported Scope 1 GHG emissions include “worldsteel Scope 1.1 emissions” (arising from combustion of by-product gases by third parties) as direct emissions and in FY2025-26, excludes Biogenic CO emission from combustion of Biochar of ~63 kt CO. 3: S cope 2 emissions are location-based.",model,S,0.5261,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[mt|kt|fy2023|fy2025]; target_year=0.00[NONE],,,,Y
S0997,tata,2026,BRSR,"4: S cope 3 emissions reported based on available information at the time of publication, continue to evolve and inherently carry a degree of uncertainty.",model,V,0.6304,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0998,tata,2026,BRSR,"5: E quity-consolidated emissions of material joint ventures and associated companies are included in FY2025-26 under mainstream emissions (Scope 1, 2 & 3).",model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0999,tata,2026,BRSR,2.a S cope 3 emissions in FY2025-26 additionally include ‘Purchased services’ under Category 1 (Purchased Goods and Services).,model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S1000,tata,2026,BRSR,Stack dust emissions KT 7.2 6.4 7.0 6.5 7.4 Stack Dust emission intensity kg/tcs 0.39 0.34 0.35 0.31 0.33 Stack SOx emissions KT 30.4 27.0 32.8 33.5 51.8 SOx emission intensity kg/tcs 1.66 1.43 1.63 1.62 2.31 Stack NOx emissions KT 16.0 15.8 17.5 17.7 22.5 NOx emission intensity kg/tcs 0.87 0.83 0.87 0.86 1.00 Stack dust emissions KT - - 0.29 0.40 0.32 Stack Dust emission intensity kg/tcs - - 0.44 0.42 0.34 Stack SOx emissions KT - - 0.99 1.83 2.25 SOx emission intensity kg/tcs - - 1.51 1.92 2.35 Stack NOx emissions KT - - 0.27 1.03 1.24 NOx emission intensity kg/tcs - - 0.41 1.08 1.30 TSN (Calendar year reporting - Jan 1 to Dec 31),model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S1001,tata,2026,BRSR,Stack dust emissions KT 1.6 1.5 1.4 1.5 1.4 Stack Dust emission intensity kg/tcs 0.24 0.25 0.31 0.23 0.21 Stack SOx emissions3.b KT 2.8 3.0 2.8 2.9 3.1 SOx emission intensity kg/tcs 0.42 0.52 0.60 0.45 0.47 Stack NOx emissions KT 5.3 5.0 4.3 5.1 5.5 NOx emission intensity kg/tcs 0.80 0.80 0.90 0.79 0.85 TSUK (Calendar year reporting - Jan 1 to Dec 31),model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S1002,tata,2026,BRSR,Stack dust emissions KT 1.2 0.8 0.8 0.8 0.004 Stack Dust emission intensity kg/tcs 0.33 0.28 0.29 0.45 0.002 Stack SOx emissions KT 4.7 4.6 4.0 1.7 0.008 SOx emission intensity kg/tcs 1.33 1.56 1.38 1.01 0.004 Stack NOx emissions KT 5.0 4.3 3.8 1.5 0.371 NOx emission intensity kg/tcs 1.42 1.47 1.30 0.89 0.166 Fresh water consumption Million m3 49.9 49.8 50.9 54.9 38.9 Specific fresh water consumption m3/tcs 2.71 2.62 2.53 2.65 1.73 Effluent discharge volume Million m3 9.5 8.1 6.5 5.3 5.8 Effluent discharge intensity m3/tcs 0.52 0.43 0.32 0.26 0.26 Fresh water consumption Million m3 - - 2.38 2.39 2.14 Specific fresh water consumption m3/tcs - - 3.59 2.52 2.26 Effluent discharge volume Million m3 - - 0.05 0.03 0.02 Effluent discharge intensity m3/tcs - - 0.07 0.03 0.02 @ Steelmaking sites ( For Tata Steel Limited-,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S1003,tata,2026,BRSR,3.a T he methodology for calculating air emissions has been consistently applied across all sites in FY2025-26.,model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S1004,tata,2026,BRSR,Stack SOx emissions for CY2022 have been corrected to 3.0 based on validation of the earlier reported number.,model,V,0.6304,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S1005,tata,2026,BRSR,4.d Fresh water consumption and effluent discharge includes flood water (7.7 million m3 and 6.4 million m3 respectively in FY2025-26) 4.e Tata Steel Thailand is zero effluent discharge (ZED) site @ Steelmaking sites ( For Tata Steel Limited-,model,V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S1006,tata,2026,BRSR,"Solid waste generated KT 266 254 311 236 231 Solid waste utilised KT 265 254 311 236 230 Solid waste sent to landfill / incineration KT 0.7 0.4 0.4 0.4 0.4 Solid waste utilisation % 100 100 100 100 100 Energy intensity @ Energy consumption GJ - 44,43,89,343 49,39,97,681 52,90,18,000 54,74,01,167 Energy Intensity GJ/tcs 23.62 23.43 24.55 25.53 24.34 Energy consumption GJ - - 2,26,48,450 2,49,68,000 2,58,49,000 Energy Intensity GJ/tcs - - 34.17 26.21 27.07 Energy consumption GJ - 11,59,18,193 9,47,58,586 12,35,27,000 11,78,25,000 Energy Intensity GJ/tcs 20.32 18.82 20.32 18.78 18.10 Energy consumption GJ - 6,84,06,447 7,35,68,279 2,68,23,844 72,39,878 Energy Intensity GJ/tcs 23.15 23.34 25.43 20.14 3.25 Energy consumption GJ - 58,41,098 58,97,520 1,29,66,000 58,57,120 Energy Intensity GJ/tcs 9.30 5.06 4.95 12.15 13.49 Renewable energy Key sites under Biodiversity Management Plans Nos.",model,V,0.5042,N,0.0,"quantifier_count=1.00[,343|,681|,000|,167]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE]",,,,Y
S1007,tata,2026,BRSR,6a Numbers for earlier years have been restated to include renewable energy consumption at TSL standalone level .,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S1008,tata,2026,BRSR,Increase in renewable energy consumption since FY2024-25 is on account of renewable energy power purchase agreement signed with The Tata Power Company Limited.,model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
